sentimen,tweet,_exclaim,_question,_upper_rt,tweet_pp
positif,Bukan hitungan bulan atau tahun Prabowo-Sandi sudah jadi macan Asia Tenggara karena satu2-nya kepala negara yg tidak mau di gaji.. #PrabowoSandiMenangDebat #tusukprabowosandi,0,0,0.05172413793103448,bukan hitungan prabowosandi macan asia tenggara satunya kepala negara tidak gaji prabowosandimenangdebat tusukprabowosandi
netral,"Sandiaga mengatakan gaji yang seharusnya diterima untuk dia dan Prabowo akan diberikan kepada sejumlah pihak. ""Kami akan menyumbangkan gaji kami untuk negara, kaum yatim, dan juga kaum duafa,"" tutur Sandiaga. https://otonominews.co.id/read/7606/Prabowo-Sandi-Janji-Akan-Sumbangkan-Gaji-untuk-Negara-Yatim-dan-DhuafaÂ â€¦",0,0,0.04375,sandiaga gaji diterima prabowo mengembangkan gaji negara kaum yatim kaum dunia sandiaga
positif,Nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya @SBYudhoyono @prabowo  https://twitter.com/AndiArief__/status/1117262020338831360Â â€¦,0,0,0.040229885057471264,nih presiden panglima tertinggi menghargai pendahulunya yudhoyono prabowo
positif,"Hmmm, Capres 02 bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. Jd utk penggemar 02 jangan salahkan Jokowi lagi ya krn bosmu udah bilang itu bukan salah Jokowi.  https://bit.ly/2UyAoiRÂ  #PrabowoSalahkanSBY",0,0,0.057692307692307696,ham capres bilang indonesia bukan salah salah pemimpin utk penggemar jangan salahkan ya krn bos bilang bukan salah
netral,"Om Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi.   https://bit.ly/2PbAB5SÂ  #PrabowoSalahkanSBY",0,0,0.08333333333333333,opm wowo debat orientasi indonesia tidak jalur akibat ulah presiden
positif,"Hanya sampe disitu modal berdebat prabowo shg terjadi blunder....apresiasi jokowi salahkan presiden sbelumnya....naikkan harga petani/nelayan,turunkan harga di konsumen.",0,0,0.005917159763313609,disitu modal berdebat prabowo thu blunderapresiasi salahkan presiden sbelumnyanaikkan harga petaninelayanturunkan harga konsumen
netral,prabowo sandi meyakinkan pertumbuhan ekonomi pangan lebih maju dan berdaulat di kancah international serta bisa mengantar indonesia adil makmur,0,0,0.0,prabowo sandi pertumbuhan pangan maju berdaulat kancah international mengantar indonesia adil makmur
positif,100% Gaji Presiden dan Wapres di sedekahkan ðŸ˜ðŸ˜  Ayo semua ke TPS...!!  Tusuk Prabowo Sandi !!  #minggudepanPresidenBaru ðŸ˜ðŸ˜  https://www.facebook.com/1627388573/posts/10212206941561882/Â â€¦,4,0,0.0845771144278607,gaji presiden wapres sedekahkan ayo tps tusuk prabowo sandi minggudepanpresidenbaru
negatif,"@prabowo mana ngerti pak??  Karena mewarisi cara2 rezim soeharto dulu.     Pertumbuhan ekonomi,  adalah pertumbuhan uang di kantongnya saja.   Pemerataan?  Bodo amat.   Makanya 72 tahun Indonesia pembangunan msh timpang.   Pertumbuhan ekonomi ala orba ada",0,3,0.027450980392156862,prabowo mengerti ? ? mewakili rezim soeharto pertumbuhan pertumbuhan uang kantornya pemberantasan ? bodo indonesia pembangunan msh gampang pertumbuhan ala orba
negatif,"LAH EMANGNYA JOKOWI JUGA GK NGAMBIL TUNJANGAN YAH,,,, GAJIH JUGA YAH,,,, NGUTANG SE ABREK, PROYEK TOL JUGA APA GAK MENGHASILKAN UANG SAKU YAH, KAMPANYE BAGI2 DUIT ITU DARIMANA,,, KERJA NYATA EMANGNYA DUIT JOKOWI, JANGANKAN PRESIDEN GW JUGA BISA NGEBANGUN DI MANA2 DENGAN UANG",0,0,0.7890909090909091,memangnya ngambil tunjangan yah yah ngutang sih abez proyek tol menghasilkan uang saku yah kampanye duit darimana kerja nyata memangnya duit presiden gue ngebantu uang
positif,"Bener setelah kampanye rakyat membantu sukarela dg menyumbangkan dana buat perjuangan prabowo sandi, insyaAllah setelah jadi gantian gaji mereka disumbangkan seluruhnya utk rakyat tentu setelah dipotong pajak dongðŸ˜",0,0,0.013824884792626729,kampanye rakyat membantu sukarela mengembangkan dana perjuangan prabowo sandi insyaallah gantian gaji dikembangkan utk rakyat dipotong pajak
negatif,"Yang menjelekkan siapa dulu bong?aku akankah baik jika saling menghargai,yapi kenapa selalu menghujat yg beda pklihan,semoga kalo kalian kelaparan ngga disuruh presiden kalian makan dengan mobile legend",0,1,0.0049504950495049506,menjelekkan bong ? baik menghargaiyapi menghujat beda pklihansemoga kalo kelaparan disuruh presiden makan mobile legend
positif,Seharusnya Pak Prabowo ga boleh ngomong seperti itu.. Presiden dari jaman Soekarno sampai Pak SBY itu semua punya jasa besar bagi negara ini...Harus kita hargai jasa2 beliau.,0,0,0.05747126436781609,prabowo mengomong presiden jaman soekarno sby jasa negara iniharus hargai jasa beliau
positif,"@jokowi @prabowo pak,siapapun yg jadi presiden,gaji nya ambil saja. Wong itu hak njenengan. Yang penting kerja njenengan pas jadi presiden itu!  https://twitter.com/tempodotco/status/1117254406846631937Â â€¦",1,0,0.014492753623188406,prabowo paksiapapun presidengaji nya ambil hak nyenengin kerja nyenengin pas presiden
positif,Siapa yg mau bayar gajinya? Wong #jokowi presidennya 2019 -2024ðŸ¤ªðŸ¤ª,0,1,0.056338028169014086,bayar gajinya ? presidennya
positif,PDIP punya karisma tersendiri Melindungi .mengayomi.  Menegakkan keadilan  Memberantas korupsi  Mengutamakan kepentingan umum  Memjunjung tinggi  Idiologi.Pancasila  UUD.45 .NKRI harga mati. Membangun demokrasi  Yang merata. seadil adilnya  Mendukung sepenuhnya Bpk Jokowi Amin.  https://twitter.com/subangkitz/status/1117108056637050880Â â€¦,0,0,0.07309941520467836,pdip sungkharisma tersendiri melindungi mengalami menegakkan keadilan memberantas korupsi mengutamakan kepentingan menjunjung idiologipancasila uud nkri harga mati membangun demokrasi merata sedih mendukung sepenuhnya bpk amin
negatif,"kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden-presiden sebelum Jokowi. Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY",0,0,0.04797047970479705,kesalahan arah mengakibatkan deindustrialisasi salah presidenpresiden indonesia baikbaik tuh ngehoaks menyalahkan presiden
netral,game bagus buat ekonomi gak bagus buat kejiawaan,0,0,0.0,game bagus bagus kebiasaan
negatif,Mungkin pak jokowi waktu kuliah di UGM belajar ekonomi pernyungsepan jadi dia terapkan saat jadi presiden.. ternyata terbukti nyungsepnya..,0,0,0.02877697841726619,kuliah ugm belajar pernyungsepan terapkan presiden terbukti nyungsepnya
netral,"E-sport emang bisnis besar, tapi lo perhatiin juga negara developer game e-sport itu rata2 pondasi ekonomi kerakyatan negaranya udah bagus.dan kebanyakan dari mereka nggak terlalu membutuhkan dukungan pemerintah sudah bisa membesarkan dirinya. Contoh PRC, Taiwan, Singapore, dll",0,0,0.025179856115107913,eksportir bisnis perhatikan negara developer game eksportir pondasi kerakyatan negaranya barusan kebanyakan membutuhkan dukungan pemerintah membesarkan contoh produk taiwan singapore dll
negatif,Wkwk kasian banget si loe.. Biar kepilih janjiin dlu ðŸ˜‚ðŸ˜‚ðŸ˜‚ kaga digaji lagi ðŸ˜‚ðŸ˜‚ðŸ˜‚ maksain banget @prabowo @sandiuno https://twitter.com/JKFC23456789/status/1117135677605343232Â â€¦,0,0,0.06701030927835051,wkwk kasihan banget sih loe biar kepilih janji dlu kagak digaji memaksakan banget prabowo sandiuno
positif,"....Indah nya ketika ke Venue, bergandengan tangan.... Sangat menghargai yg sepuh... Tapi sayang nya Maju sendiri.... Sedih, tiang sepuh dibegitukan....",0,0,0.039473684210526314,indah nya venue bergandengan tangan menghargai sepuh sayang nya maju sedih tiang sepuh dibegitukan
positif,"Berpikirnya masih sebatas micro. Belum mampu berpikir yg macro,,, Ketika beranjak ke macro dy harus jual berapa saham nya. Dari pada harus habis sahamnya makanya om sandi tetap di kelas micro aja.  Jadi belum bisa menandingi ilmu ekonomi nya pak jokowi . #17AprilCoblosJokowiAmin",0,0,0.03225806451612903,berpikiran sebatas omicron belum berpikir macron beranjak macron jual saham nya habis sahamnya opm sandi kelas omicron belum memandangi ilmu nya aprilcoblosjokowiamin
positif,"kalau harga pangan akan diturunkan harganya oleh 02,petani,nelayan,peternak akan bangkrut,krn biaya produksi lbh tinggi drpd harga jual.Ayo petani,peternak,nelayan dll,pilih 01 Jokowi Amin, harga2 stabil dan terjangkau,real price..!",1,0,0.01293103448275862,harga pangan diturunkan harganya petaninelayanpeternak bangkrutkrn biaya produksi lbh drpd harga jualan petanipeternaknelayan dipilih amin harga stabil terjangkaureal price
netral,"Prabowo janji kalau jadi Presiden gak akan ambil gaji.  Dia mau mencontoh akhlak 1.400 karyawannya di PT Kiani, yang sudah bertahun-tahun gak ambil gaji juga.",0,0,0.0379746835443038,prabowo janji presiden ambil gaji mencontoh akhlak karyawannya spot dikhianati bertahuntahun ambil gaji
positif,"Kartu pra kerja scr tdk lgsg jokowi mengakui loker emang sulit Kartu sembako murah juga krn jokowi sadar harga pangan pd naik, ngoahahaha",0,0,0.014598540145985401,kartu pra kerja scr tdk lgsg mengakui loker sulit kartu sembako murah krn sadar harga pangan percaya ngoahahaha
positif,"Insyaallah kedepan petani lebih sejahteraan sebab jokowi sudah menyediakan segala infastruktur irigasi dan embong diseluruh tanah air, dan bisa menekan import beras, selama era jokowi harga beras sudah stabil, harga bawah 8000, harga atas 13000. Belum ada dalam sejarah bangsa ini",0,0,0.007142857142857143,insyaallah kedepan petani kesejahteraan menyediakan infrastruktur irigasi membongkar diseluruh tanah air menekan import beras era harga beras stabil harga harga belum sejarah bangsa
positif,"Pak Probowo tidak masalah dengan itu semua. Tapi masalah ekonomi, masalah kesejahteraan itu dianggap lebih penting. Dia telah berpihak kepada rakyat.   Mestinya kamu bangga dan ikut pilih Pak Prabowo.",0,0,0.035,prabowo tidak kesejahteraan dianggap berpihak rakyat mestinya bangga pilih prabowo
negatif,"Prabowo meminta kita untuk mencontoh negara China, tapi pendukungnya menggoreng isu anti aseng.  SandiwaraUno memandang ekonomi Makro spt ekonomi ibu siska, ibu Cicih, ibu Dedeh...  HRS ..  Stresss dia kak Emma.",0,0,0.05687203791469194,prabowo mencontoh negara china pendukungnya menggoreng isu anti aseng sandiwarauno memandang makaroni spt siska cini seeh hrs stres kak emma
netral,Ini Beda Visi Misi Ekonomi Jokowi-Ma'ruf dan Prabowo-Sandi #pilpres2019 #jokowimaruf #prabowosandi https://www.inews.id/finance/makro/ini-beda-visi-misi-ekonomi-jokowi-maruf-dan-prabowo-sandi/515549/?utm_source=Twitter&utm_medium=Social&utm_campaign=socialmediaÂ â€¦,0,1,0.045112781954887216,beda visi misi jokowimaruf prabowosandi pilpres jokowimaruf prabowosandi
negatif,"Harga diri kampret cuma sebatas kaos ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…rela panas2an, macet2an demi bisa hadir dan berfoto di kampanye JokowiðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜… pernah gak kita liat ada cebong hadir dan berfoto di kampanye wowo? NEVER ðŸ–•ðŸ˜€ðŸ˜…ðŸ˜…ðŸ˜…",0,1,0.08547008547008547,harga kampret sebatas kaos rela pemberantasan kemacetan hadir berfoto kampanye lihat cebong hadir berfoto kampanye wowo ? never
positif,"Ini baru mantab ðŸ˜Ž kita butuh pemimpin yg sudah selesai dgn dirinya sendiri, mereka berdua sudah mapan tajir mlintir tdk butuh gaji ðŸ˜†",0,0,0.028985507246376812,mantab butuh pemimpin selesai dgn berdua mapan tajir mlintir tdk butuh gaji
negatif,"Jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji...krn gaji sekarang tdk diambil,tp dgn cara ditransfer ke rekening.Ayo pilih yg menang 01 Jokowi Amin..!",1,0,0.023668639053254437,jangan percaya dgn janji calon pemimpin tidak ambil sajikan gaji tdk diambil dgn transfer rekeningayo pilih menang amin
netral,"Daftar Janji Prabowo-Sandi, Gaji PNS hingga Dirikan KPK Daerah  https://www.jawapos.com/nasional/politik/14/04/2019/daftar-janji-prabowo-sandi-gaji-pns-hingga-dirikan-kpk-daerah/Â â€¦",0,0,0.07650273224043716,daftar janji prabowosandi gaji pns kpk daerah
netral,"BPN: Prabowo-Sandi akan bangun 1,5 juta rumah untuk pulihkan ekonomi - ANTARA News  https://m.antaranews.com/berita/829567/bpn-prabowo-sandi-akan-bangun-15-juta-rumah-untuk-pulihkan-ekonomiÂ â€¦",0,0,0.06701030927835051,bpn prabowosandi bangun juta rumah pilihan news
positif,Pak jokowi sudah berusaha agar ekonomi kita maju rakyat sejahtera dengan adanya Dana Desa. Pak probowo dan pak sandi hanya teori saja belum bisa terjun langsung kelapangan.  Capres dan cawapres dari 1 partai. Partai pendukung dikemanakan...  #JokowiDILANjutkanLagi,0,0,0.04924242424242424,berusaha maju rakyat sejahtera dana desa prabowo sandi teori belum terjun langsung lapangan capres cawapres partai partai pendukung dikemanakan jokowidilanjutkanlagi
negatif,"[TOLONG JELASKAN] Kalau SIM dan STNK seumur hidup, pajak dan penghasilan negara diperoleh dari mana ya, Pak? @prabowo",0,1,0.19658119658119658,tolong sim stnk seumur hidup pajak penghasilan negara diperoleh ya ? prabowo
positif,Dengan niat yang tulus kami relawan di daerah siap menangkan Jokowi-Amin dan menjadikan moment di #MulaiPutihkanGBK sebagai tragedi yang paling berharga bagi bangsa dan Negara. #2019BaliJOIN #2019TetapJokowi,0,0,0.07729468599033816,niat tulus relawan daerah menyenangkan jokowiamin menjadikan moment mulaiputihkangbk tragedi berharga bangsa negara balikin tetapjokowi
positif,"Jika Prabowo dan Sandiaga jadi presiden dan wakil presiden, mereka akan memberikan gaji mereka kpd kaum dhuafa.  Jika gaji mereka digabungkan, dalam sebulan mereka akan mensedekahkan sebesar hampir 300 juta perbulan atau 3.6 miliar pertahun!  Berapa banyak dhuafa yg terbantu?",1,1,0.018115942028985508,prabowo sandiaga presiden wakil presiden gaji kpd kaum dhuafa gaji digabungkan sebulan mensedekahkan juta perbulan miliar pemberitahuan dhuafa terbantu ?
negatif,"Saya mendengar keluh kesah Bapak Supardi di Cilebut, beliau mengeluhkan harga tiket JKT48 yg mahal. Namun itu bukan salah Pak Jokowi, itu salah presiden-presiden sebelumnya.",0,0,0.057803468208092484,mendengar keluh kesah pardi beliau mengeluhkan harga tiket jkt mahal bukan salah salah presidenpresiden
negatif,Bang.... 5% dr GDP yg dihitung Jokowi ttg penerimaan pajak apa benar 750 T?,0,1,0.08,bang gdp dihitung ttg penerimaan pajak ?
positif,"Mbak ini ekonomi yang ditopik jokowi pas itu ekonomi makro, yg dibahas udah derivatif ketiga, udh rata2 laju inflasi uang, bukan sekedar rakyat bisa beli spp ato gk.   Klw mikirnya cuma sandang pangan papan Indonesia kapan majunya.",0,0,0.012987012987012988,mbak ditolak pas makaroni dibahas derivatif ketiga udh laju inflasi uang bukan sekedar rakyat beli sepupu klw mikirnya pangan papan indonesia
negatif,"Tp kata pak prabowo kesalahan ekonomi bukan pada jokowi tp kesalahan presiden ssbelum jokowi,  siapa ya presiden sebelum jokowi yg d maksud prabowo?????  Mikir keras",0,5,0.012121212121212121,prabowo kesalahan bukan kesalahan presiden belum ya presiden maksud prabowo ? ? ? ? ? mikir keras
netral,"Direktur Riset SMRC, Deni Irvani mengatakan, hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas Jokowi. Antara lain kinerja Jokowi, kualitas personal Jokowi, kondisi ekonomi dan keamanan.    https://www.voaindonesia.com/a/survei-smrc-elektabilitas-jokowi-unggul-belasan-persen-dari-prabowo/4873210.htmlÂ â€¦",0,0,0.03939393939393939,direktur riset smrc deni iran hasil survei menemukan faktor mempengaruhi elektabilitas kinerja kualitas personal kondisi keamanan
positif,"Prabowo Sandi siap bekerja mengabdi pd Rakyat, ini dibuktikan beliau tidak akan menerima gaji serupiahpun..",0,0,0.028037383177570093,prabowo sandi mengabdi percaya rakyat dibuktikan beliau tidak menerima gaji serupiahpun
negatif,"Menyusun sendi ekonomi itu dari yg kecil dulu mikro, jgn bicara makro, pembangunan jor-joran infastuktur tanpa mempedulikan usaha mikro sama aja bohong, ujung2 nya Import, dan ini yg tidak dilakukan Jokowi selama 4.5 tahun",0,0,0.013513513513513514,menyusun mikro jgn bicara makaroni pembangunan jorjoran infrastruktur mempedulikan usaha mikro bohong ujung nya import tidak
positif,"kenapa jokowi berani naikin anggaran infra besar2an, karena anggaran subsidi energi turun besar2an juga, harga minyak dunia sedang turun saat jokowi memimpin, saat yg tepat buat gak manjain rakyat, tanpa anggaran subsidi energi yg turun jokowi mustahil bisa naikin anggaran infra.",0,0,0.0,berani naikin anggaran infra besaran anggaran subsidi energi turun besaran harga minyak dunia turun memimpin memanjakan rakyat anggaran subsidi energi turun mustahil naikin anggaran infra
negatif,"Prabowo itu ngaku nasionalis tapi salah kaprah, ngomong kegedean mo korban jiwa raga segala, tapi selama ini dia sendiri diam di rumah mewah, dengan kuda-kuda mahal, punya karyawan yang gajinya gak dibayar2   Patriot ndasmulah",0,0,0.008849557522123894,prabowo mengaku nasionalis salah daerah mengomong gedean korban jiwa raga diam rumah mewah kudakuda mahal karyawan gajinya dibayar patriot ndasmulah
netral,Sandi : TPS (Tusuk Prabowo Sandi) dan Tidak Akan Mengambil Gaji Serupiah-pun..Di dunia cuma ada 5 Kepala negara yg tidak mau di gaji..Prabowo-Sandi yg ke-6 dan satu2-nya di Asia Tenggara..,0,0,0.09574468085106383,sandi tps tusuk prabowo sandi tidak mengambil gaji serupiahpundi dunia kepala negara tidak gajiprabowosandi satunya asia tenggara
negatif,"PKS mau bebasin pajak kendaraan, tapi capres nya pengen naikin tax ratio. Pajak mana yg bakal dikorbankan untuk nutupin pembebasan pajak kendaraan ??",0,2,0.026845637583892617,pks bebasin pajak kendaraan capres nya pengin naikin tax operation pajak dikorbankan menutupi pembebasan pajak kendaraan ? ?
negatif,Mebeeel piyeeee paak.. sepiii raaa? Prabowo menang mebelmu.. mebelku.. kabeh pedagang mebeel rameee dagangane.. ekonomine apik.. wong do tukuu penak.. dodolan mebel jaman jokowii ngeluu siraah.. jaman SBY jooss gandooss...,0,1,0.02252252252252252,membeli piye pajak sepi ? prabowo menang memberlakukan kabeh pedagang tebel rame dagangan apik tuuu penyakit dodol membeli jaman melucu sarah jaman sby boss gandooss
netral,"Sandi Janji Tak Ambil Gaji, Prabowo: Kita Ingin Mengabdi -  http://siaga.id/2019/04/sandi-janji-tak-ambil-gaji-prabowo-kita-ingin-mengabdi/Â â€¦ pic.twitter.com/DB6pP0AhzB",0,0,0.08771929824561403,sandi janji ambil gaji prabowo mengabdi
netral,"Menang Pilpres 2019, Prabowo-Sandi Janji Tak Ambil Gaji  #17AprilPrabowoPresidenRI https://bisnis.tempo.co/read/1195559/menang-pilpres-2019-prabowo-sandi-janji-tak-ambil-gaji?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvritÂ â€¦",0,1,0.06827309236947791,menang pilpres prabowosandi janji ambil gaji aprilprabowopresidenri
negatif,Prabowo bahas ekonomi negara ehh Si Jae malah bahas mobel lejen Suka sedih akutu ): #TusukPrabowoSandi,0,0,0.06862745098039216,prabowo bahas negara ehh sih jae bahas mbil lejen suka sedih maksudku tusukprabowosandi
negatif,"Exactly the same, keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi. Sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka, tanpa memikirkan bahwa di Indonesia bukan cuma ada pns. Lalu memakai kata kata ""rakyat Indonesia"".",0,0,0.019011406844106463,exactly the same keluargaku bilang gaji naikin pns kalo sesungguhnya memikirkan hidup memikirkan indonesia bukan pns memakai rakyat indonesia
negatif,Perekonomian hancur gara2 presiden2 terdahulu bukan salah pak pak @jokowi #PrabowoSalahkanSBY pic.twitter.com/VIk1bqUmVb,0,0,0.08333333333333333,perekonomian hancur gara presiden bukan salah
positif,"Jika negara dipimpin oleh orang yg ahli Strategi Pertahanan Militer bersanding dengan Ahli Ekonomi, INSYA ALLAH....akan terwujud Negara yang Berdaulat, Adil dan Makmur. #17April2019PeoplePower #PrabowoSandiPresiden #2019GantiPresiden",0,0,0.12017167381974249,negara dipimpin orang ahli strategi pertahanan militer bersanding ahli insya allahakan terwujud negara berdaulat adil makmur aprilpeoplepower prabowosandipresiden gantipresiden
negatif,"Pantesan dia bilang ""DIA GAMAU AMBIL GAJINYA"" TERNYATA BUAT LUNASIN INI  TOE MA AMANG BAGAK DO HATAMI,ASA UNANG TERSAKITI RAKYAT NA MAMILLIT HO  SALAM WARAS MA SIAN AU JOKOWI 2 PERIODE  https://www.facebook.com/100008022408138/posts/2323942561216468/Â â€¦",0,0,0.5215686274509804,pantesan bilang ambil gajinya lunas metode gampang blangsak hatamiasa tunjangan tersakiti rakyat nya mamillit lho salam waras siang periode
negatif,"Min...blgin pakde mu, makany baca buku yg bermanfaat.....jgn main game mobile legend aja... ga geli lu smalam denger dia ngasih "" kuliah "" ekonomi makro ngasal? ðŸ˜‚",0,1,0.012121212121212121,minblgin pakde baca buku bermanfaatjgn main game mobile legend geli lu semalam dengar mengasih kuliah makaroni ngasal ?
negatif,"Selama 4,5 tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri2 ekonomi terutama sri muliani...mestinya tanya menteri2 kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan...tapi pertumbuhan hanya 5% ?? Saya bisa jawab..  https://twitter.com/detikcom/status/1117106705337409538Â â€¦",0,2,0.009523809523809525,presiden tdk tekanan keras mie menteri sri mulianimestinya menteri bnyk pembangunan infrastruktur triliunan uang dibenamkantapi pertumbuhan ? ?
negatif,Anak kecanduan game kok yg disalahin pemerintah. Yg salah hrsny siapa hayoo? Konteks Pak Jokowi bukan kecanduan game. Tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya. Harusnya walaupun udah emak2 pemahaman konteks n wawasannya tetep dijaga ya Bu..,0,1,0.02952029520295203,anak kecanduan game disalahin pemerintah salah ayo ? konteks bukan kecanduan game majuin skr buanyak banget alternatif bidang usahanya emak pemahaman konteks alasannya dijaga ya
netral,"Di Dunia cuma ada 5 yg tidak di gaji jadi kepala negara, dan yg ke 6 Prabowo-Sandi... #TusukPrabowoSandi",0,0,0.0673076923076923,dunia tidak gaji kepala negara prabowosandi tusukprabowosandi
netral,Ekonomi makro dan mikro jokowi  pic.twitter.com/WwMldV566C,0,0,0.08620689655172414,makaroni mikro
netral,Prabowo Sebut Ekonomi Indonesia Salah Arah Kesalahan PresidenÂ Terdahulu  https://nawacitapost.com/prabowo-sebut-ekonomi-indonesia-salah-arah-kesalahan-presiden-terdahulu/Â â€¦ pic.twitter.com/BvGQiLiDvt,0,0,0.07881773399014778,prabowo indonesia salah arah kesalahan presidenterdahulu
negatif,Bagaimana menurut anda terkait pernyataan prabowo yg bilang Indonesia harus mencontoh perekonomian di china? Bagaimana analisis underwhat condition-nya? Terus empirical mechanism-nya bagaimana? Temporal location bagaiamana?Mohon dijawab ya siapa tau keluar pas uas wkwkwk,0,4,0.02214022140221402,terkait pernyataan prabowo bilang indonesia mencontoh perekonomian china ? analisis underwhanditionnya ? terus empirical mechanismnya ? tempoyak location ? mohon ya tau pas uas wkwkwk
negatif,"Iya tuh,,,  Tp yg lucu cerita ekonomi,,, Makro dan mikro,,  eh pak prabowo gk ngertu blas,,, bang sandi ngerti tp yg di contohin tetep emak2 ,,,,,",0,0,0.02054794520547945,iya tuh lucu cerita makaroni mikro eh prabowo menggerutu balas bang sandi mengerti contoh emak
netral,"Prabowo-sandi jika terpilih  gajinya tidak akan di ambil, tapi akan di sumbangkan ke kaum duafa",0,0,0.010526315789473684,prabowosandi terpilih gajinya tidak ambil sumbangan kaum dunia
positif,"kami para pemain Mobile Legend dan PUBG seindonesia mendukung penuh pak jokowi menjadi presiden e-sport, karena hanya bapak yang peduli pada nasib kami, mudah-mudahan harga diamond, UC, menjadi murah terjangkau oleh...  https://www.facebook.com/zusaronly/posts/10205800802456668Â â€¦",0,0,0.03180212014134275,pemain mobile legend indonesia mendukung penuh presiden eksportir peduli nasib mudahmudahan harga diamond cocok murah terjangkau
negatif,"Om Wowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya.  https://bit.ly/2DgcEp3Â   Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon",0,0,0.05555555555555555,opm wowo menyebut kesalahan arah indonesia tidak salah presidenpresiden kacau bocahsosmed sukangetweet saaebunglon
negatif,"The real Duo plonga plongo, ngurus negara mau pake ekonomi mikro kelas rumah tangga. Makanya Mandala Airlines bangkrut, Pabrik kertas di Berau bangkrut juga",0,0,0.04487179487179487,the real duo plonga plongo mengurus negara pakai mikro kelas rumah tangga mengandalkan airlines bangkrut pabrik kertas berlaku bangkrut
positif,Jokowi Optimis Indonesia Masuk Empat Besar Ekonomi Dunia pada 2045 -  http://rumahberita.id/2019/04/jokowi-optimis-indonesia-masuk-empat-besar-ekonomi-dunia-pada-2045/Â â€¦ pic.twitter.com/7aL4pgAlRS,0,0,0.06532663316582915,optimis indonesia masuk dunia
negatif,"#PrabowoSalahkanSBY Pak @jokowi menjelaskan apa yang telah capres 02 paparkan dalam persoalan keuangan dan Investasi itu sangat membahayakan dan sangat di luar nalar, yang akan mengakibatkan Shock Ekonomi, tentunya kita tidak ingin hal itu terjadi,",0,0,0.036290322580645164,capres dipaparkan keuangan investasi membahayakan nalar mengakibatkan shock tidak
netral,"Pak Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi.   https://bit.ly/2PbAB5SÂ  Jokowi tidak bersalah. #PrabowoSalahkanSBY @jokowi tidak bersalah",0,0,0.07048458149779736,wowo debat orientasi indonesia tidak jalur akibat ulah presiden tidak bersalah tidak bersalah
netral,"Dalam debat, Om Wowo menilai kegagalan perekonomian saat ini bukan hanya menjadi tanggung jawab capres petahana @jokowi  Wah kacau #PrabowoSalahkanSBY @bocahsosmed @sukangetweet @saaebunglon",0,0,0.04736842105263158,debat opm wowo menilai kegagalan perekonomian bukan tanggung capres pertahanan kacau bocahsosmed sukangetweet saaebunglon
netral,"Harga tiket pesawat yang tinggi,telah mengurungkan banyak niat orang melakukan pencoblosan dimana terdaftar sebagai pemilih,artinya hak suara mereka hilang karena tidak mampu membeli tiket pesawat,sementara tidak bisa melalui jalan darat.@jokowi @BudiKaryaS @kemenhub151",0,0,0.014814814814814815,harga tiket pesawat tinggitelah mengurungkan niat orang pencoblosan dimana terdaftar pemilihartinya hak suara hilang tidak membeli tiket pesawatsementara tidak jalan daratjokowi budikaryas kemenhub
negatif,"Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden sebelum @jokowi . Lah, ekonomi Indonesia masa Pak @jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY pic.twitter.com/0zS1dmjUly",0,0,0.04966887417218543,wowo kesalahan arah mengakibatkan deindustrialisasi salah presiden indonesia baikbaik tuh ngehoaks menyalahkan presiden
negatif,"bapak sumantri dari senayan curhat sama saya, jaman sebelum jokowi presiden, harga pajama drive cuma 50 ribu, sekarang jadi 80 ribu",0,0,0.0,santri senayan curhat jaman presiden harga ajaaa driver ribu ribu
